1.0 std,2.5 std,10 std,Fire,DateTime
0.007999999999999998,0.011999999999999997,0.004333333333333334,0,2024-06-29 10:34:48
0.011999999999999999,0.011999999999999997,0.0040000000000000036,0,2024-06-29 10:35:05
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:35:24
0.017999999999999995,0.018000000000000002,0.006333333333333336,0,2024-06-29 10:35:41
0.014,0.015999999999999997,0.006333333333333336,0,2024-06-29 10:35:58
0.011999999999999999,0.015,0.006000000000000003,0,2024-06-29 10:36:16
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 10:36:33
0.011999999999999999,0.01,0.003333333333333336,0,2024-06-29 10:36:50
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 10:37:07
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 10:37:24
0.011999999999999999,0.01,0.0040000000000000036,0,2024-06-29 10:37:41
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 10:37:58
0.011999999999999999,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:38:16
0.014,0.015,0.005333333333333335,0,2024-06-29 10:38:33
0.017999999999999995,0.018000000000000002,0.007000000000000004,0,2024-06-29 10:38:52
0.017999999999999995,0.015999999999999997,0.007000000000000004,0,2024-06-29 10:39:10
0.014,0.015,0.007000000000000004,0,2024-06-29 10:39:27
0.014,0.013000000000000003,0.007333333333333334,0,2024-06-29 10:39:44
0.014,0.013000000000000003,0.007000000000000004,0,2024-06-29 10:40:01
0.014,0.013000000000000003,0.005333333333333335,0,2024-06-29 10:40:18
0.011999999999999999,0.01,0.004333333333333334,0,2024-06-29 10:40:36
0.011999999999999999,0.01,0.004333333333333334,0,2024-06-29 10:40:53
0.014,0.015,0.005000000000000002,0,2024-06-29 10:41:10
0.017999999999999995,0.015,0.005000000000000002,0,2024-06-29 10:41:27
0.014,0.015,0.005000000000000002,0,2024-06-29 10:41:44
0.011999999999999999,0.011999999999999997,0.0040000000000000036,0,2024-06-29 10:42:01
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 10:42:18
0.014,0.013000000000000003,0.004333333333333334,0,2024-06-29 10:42:36
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:42:55
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:43:12
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:43:29
0.014,0.011999999999999997,0.005000000000000002,0,2024-06-29 10:43:46
0.014,0.011999999999999997,0.005000000000000002,0,2024-06-29 10:44:03
0.017999999999999995,0.015,0.005000000000000002,0,2024-06-29 10:44:20
0.017999999999999995,0.015,0.005000000000000002,0,2024-06-29 10:44:38
0.014,0.015999999999999997,0.005333333333333335,0,2024-06-29 10:44:55
0.017999999999999995,0.015999999999999997,0.005333333333333335,0,2024-06-29 10:45:12
0.011999999999999999,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:45:29
0.007999999999999998,0.011999999999999997,0.004333333333333334,0,2024-06-29 10:45:46
0.007999999999999998,0.01,0.0040000000000000036,0,2024-06-29 10:46:03
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:46:22
0.014,0.015,0.006333333333333336,0,2024-06-29 10:46:40
0.014,0.013000000000000003,0.006000000000000003,0,2024-06-29 10:46:57
0.017999999999999995,0.011999999999999997,0.006333333333333336,0,2024-06-29 10:47:14
0.014,0.011999999999999997,0.005333333333333335,0,2024-06-29 10:47:31
0.014,0.011999999999999997,0.005333333333333335,0,2024-06-29 10:47:48
0.017999999999999995,0.015,0.007000000000000004,0,2024-06-29 10:48:05
0.017999999999999995,0.015,0.007000000000000004,0,2024-06-29 10:48:23
0.014,0.013000000000000003,0.005333333333333335,0,2024-06-29 10:48:41
0.014,0.013000000000000003,0.006000000000000003,0,2024-06-29 10:48:58
0.014,0.015,0.006333333333333336,0,2024-06-29 10:49:15
0.014,0.013000000000000003,0.006000000000000003,0,2024-06-29 10:49:32
0.011999999999999999,0.011999999999999997,0.005333333333333335,0,2024-06-29 10:49:49
0.011999999999999999,0.011999999999999997,0.005333333333333335,0,2024-06-29 10:50:07
0.011999999999999999,0.01,0.004333333333333334,0,2024-06-29 10:50:26
0.011999999999999999,0.01,0.0040000000000000036,0,2024-06-29 10:50:43
0.011999999999999999,0.011999999999999997,0.0040000000000000036,0,2024-06-29 10:51:01
0.014,0.015,0.005000000000000002,0,2024-06-29 10:51:18
0.014,0.015,0.005000000000000002,0,2024-06-29 10:51:35
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:51:52
0.007999999999999998,0.011999999999999997,0.004333333333333334,0,2024-06-29 10:52:09
0.014,0.013000000000000003,0.005333333333333335,0,2024-06-29 10:52:26
0.014,0.013000000000000003,0.005333333333333335,0,2024-06-29 10:52:43
0.014,0.013000000000000003,0.005333333333333335,0,2024-06-29 10:53:01
0.014,0.011999999999999997,0.005000000000000002,0,2024-06-29 10:53:18
0.014,0.011999999999999997,0.005000000000000002,0,2024-06-29 10:53:35
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 10:53:54
0.011999999999999999,0.011999999999999997,0.0040000000000000036,0,2024-06-29 10:54:11
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 10:54:28
0.014,0.015,0.005000000000000002,0,2024-06-29 10:54:45
0.014,0.015,0.005000000000000002,0,2024-06-29 10:55:03
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:55:20
0.017999999999999995,0.015,0.005333333333333335,0,2024-06-29 10:55:37
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:55:54
0.014,0.011999999999999997,0.005000000000000002,0,2024-06-29 10:56:11
0.014,0.01,0.003333333333333336,0,2024-06-29 10:56:28
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 10:56:45
0.017999999999999995,0.015,0.005000000000000002,0,2024-06-29 10:57:03
0.017999999999999995,0.015999999999999997,0.005333333333333335,0,2024-06-29 10:57:20
0.017999999999999995,0.018000000000000002,0.007000000000000004,0,2024-06-29 10:57:37
0.014,0.015,0.006333333333333336,0,2024-06-29 10:57:54
0.011999999999999999,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:58:11
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:58:28
0.014,0.011999999999999997,0.005000000000000002,0,2024-06-29 10:58:45
0.011999999999999999,0.013000000000000003,0.005000000000000002,0,2024-06-29 10:59:03
0.011999999999999999,0.013000000000000003,0.005333333333333335,0,2024-06-29 10:59:20
0.014,0.015,0.005333333333333335,0,2024-06-29 10:59:37
0.014,0.018000000000000002,0.007000000000000004,0,2024-06-29 10:59:54
0.014,0.015999999999999997,0.007000000000000004,0,2024-06-29 11:00:11
0.014,0.015,0.005333333333333335,0,2024-06-29 11:00:28
0.014,0.015,0.005333333333333335,0,2024-06-29 11:00:45
0.014,0.011999999999999997,0.005333333333333335,0,2024-06-29 11:01:02
0.017999999999999995,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:01:22
0.014,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:01:39
0.017999999999999995,0.011999999999999997,0.005333333333333335,0,2024-06-29 11:01:56
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:02:13
0.014,0.015,0.005333333333333335,0,2024-06-29 11:02:30
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:02:47
0.014,0.011999999999999997,0.005000000000000002,0,2024-06-29 11:03:05
0.014,0.015,0.005333333333333335,0,2024-06-29 11:03:24
0.014,0.015,0.005333333333333335,0,2024-06-29 11:03:41
0.014,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:03:58
0.014,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:04:15
0.014,0.011999999999999997,0.005000000000000002,0,2024-06-29 11:04:32
0.014,0.013000000000000003,0.005333333333333335,0,2024-06-29 11:04:49
0.017999999999999995,0.015,0.006000000000000003,0,2024-06-29 11:05:06
0.017999999999999995,0.015999999999999997,0.006333333333333336,0,2024-06-29 11:05:24
0.014,0.013000000000000003,0.005333333333333335,0,2024-06-29 11:05:41
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:05:58
0.014,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:06:15
0.014,0.013000000000000003,0.006000000000000003,0,2024-06-29 11:06:32
0.014,0.01,0.006000000000000003,0,2024-06-29 11:06:49
0.011999999999999999,0.011999999999999997,0.005000000000000002,0,2024-06-29 11:07:06
0.014,0.01,0.004333333333333334,0,2024-06-29 11:07:24
0.014,0.013000000000000003,0.006000000000000003,0,2024-06-29 11:07:41
0.011999999999999999,0.013000000000000003,0.005333333333333335,0,2024-06-29 11:07:58
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:08:17
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:08:17
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:08:17
0.007999999999999998,0.01,0.003333333333333336,0,2024-06-29 11:08:32
0.011999999999999999,0.01,0.0040000000000000036,0,2024-06-29 11:08:51
0.011999999999999999,0.01,0.004333333333333334,0,2024-06-29 11:09:08
0.011999999999999999,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:09:26
0.011999999999999999,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:09:43
0.014,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:10:00
0.017999999999999995,0.015,0.005000000000000002,0,2024-06-29 11:10:17
0.017999999999999995,0.015,0.005000000000000002,0,2024-06-29 11:10:34
0.017999999999999995,0.015,0.005000000000000002,0,2024-06-29 11:10:51
0.017999999999999995,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:11:08
0.017999999999999995,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:11:26
0.014,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:11:43
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:12:00
0.011999999999999999,0.01,0.0040000000000000036,0,2024-06-29 11:12:17
0.011999999999999999,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:12:34
0.011999999999999999,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:12:51
0.014,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:13:08
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:13:26
0.014,0.015,0.005333333333333335,0,2024-06-29 11:13:43
0.014,0.015999999999999997,0.006000000000000003,0,2024-06-29 11:14:00
0.014,0.015,0.006000000000000003,0,2024-06-29 11:14:19
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:14:37
0.011999999999999999,0.015,0.005000000000000002,0,2024-06-29 11:14:54
0.014,0.015,0.005333333333333335,0,2024-06-29 11:15:11
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:15:28
0.014,0.015,0.005333333333333335,0,2024-06-29 11:15:46
0.014,0.015,0.006000000000000003,0,2024-06-29 11:16:03
0.014,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:16:20
0.014,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:16:37
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:16:54
0.011999999999999999,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:17:11
0.011999999999999999,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:17:28
0.011999999999999999,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:17:46
0.011999999999999999,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:18:04
0.011999999999999999,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:18:23
0.011999999999999999,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:18:23
0.007999999999999998,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:18:38
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:18:55
0.014,0.013000000000000003,0.005333333333333335,0,2024-06-29 11:19:12
0.017999999999999995,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:19:29
0.017999999999999995,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:19:47
0.014,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:20:04
0.014,0.01,0.0040000000000000036,0,2024-06-29 11:20:21
0.014,0.01,0.0040000000000000036,0,2024-06-29 11:20:38
0.011999999999999999,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:20:55
0.014,0.015,0.005333333333333335,0,2024-06-29 11:21:12
0.011999999999999999,0.018000000000000002,0.006333333333333336,0,2024-06-29 11:21:29
0.014,0.015999999999999997,0.007000000000000004,0,2024-06-29 11:21:49
0.011999999999999999,0.015,0.006333333333333336,0,2024-06-29 11:22:07
0.014,0.013000000000000003,0.006333333333333336,0,2024-06-29 11:22:24
0.011999999999999999,0.01,0.006000000000000003,0,2024-06-29 11:22:41
0.011999999999999999,0.01,0.005000000000000002,0,2024-06-29 11:22:58
0.014,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:23:15
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:23:32
0.011999999999999999,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:23:50
0.011999999999999999,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:24:07
0.011999999999999999,0.01,0.003333333333333336,0,2024-06-29 11:24:24
0.014,0.013000000000000003,0.005333333333333335,0,2024-06-29 11:24:41
0.014,0.015,0.006333333333333336,0,2024-06-29 11:24:58
0.011999999999999999,0.013000000000000003,0.005333333333333335,0,2024-06-29 11:25:15
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:25:32
0.011999999999999999,0.01,0.0040000000000000036,0,2024-06-29 11:25:50
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:26:07
0.014,0.011999999999999997,0.005000000000000002,0,2024-06-29 11:26:24
0.017999999999999995,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:26:41
0.017999999999999995,0.015,0.005333333333333335,0,2024-06-29 11:26:58
0.019999999999999997,0.015,0.005333333333333335,0,2024-06-29 11:27:15
0.014,0.015,0.005000000000000002,0,2024-06-29 11:27:32
0.014,0.015,0.005000000000000002,0,2024-06-29 11:27:50
0.014,0.015999999999999997,0.005333333333333335,0,2024-06-29 11:28:07
0.011999999999999999,0.015999999999999997,0.006000000000000003,0,2024-06-29 11:28:24
0.011999999999999999,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:28:41
0.014,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:28:58
0.014,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:29:15
0.014,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:29:32
0.017999999999999995,0.015,0.005333333333333335,0,2024-06-29 11:29:49
0.019999999999999997,0.013000000000000003,0.005333333333333335,0,2024-06-29 11:30:07
0.017999999999999995,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:30:24
0.017999999999999995,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:30:41
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:30:58
0.014,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:31:17
0.014,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:31:34
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:31:51
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:32:09
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:32:26
0.014,0.01,0.003333333333333336,0,2024-06-29 11:32:43
0.011999999999999999,0.01,0.003333333333333336,0,2024-06-29 11:33:00
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:33:17
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:33:34
0.011999999999999999,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:33:51
0.011999999999999999,0.015,0.005333333333333335,0,2024-06-29 11:34:09
0.014,0.015,0.007000000000000004,0,2024-06-29 11:34:26
0.017999999999999995,0.013000000000000003,0.006000000000000003,0,2024-06-29 11:34:43
0.014,0.013000000000000003,0.006000000000000003,0,2024-06-29 11:35:00
0.014,0.013000000000000003,0.006000000000000003,0,2024-06-29 11:35:17
0.014,0.013000000000000003,0.005333333333333335,0,2024-06-29 11:35:34
0.014,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:35:51
0.017999999999999995,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:36:08
0.014,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:36:26
0.017999999999999995,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:36:45
0.014,0.015999999999999997,0.005333333333333335,0,2024-06-29 11:37:03
0.014,0.015,0.006000000000000003,0,2024-06-29 11:37:20
0.017999999999999995,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:37:37
0.017999999999999995,0.015,0.006000000000000003,0,2024-06-29 11:37:54
0.017999999999999995,0.015,0.006333333333333336,0,2024-06-29 11:38:11
0.017999999999999995,0.013000000000000003,0.006000000000000003,0,2024-06-29 11:38:29
0.017999999999999995,0.013000000000000003,0.006000000000000003,0,2024-06-29 11:38:48
0.014,0.015,0.006000000000000003,0,2024-06-29 11:39:05
0.014,0.013000000000000003,0.005333333333333335,0,2024-06-29 11:39:22
0.011999999999999999,0.011999999999999997,0.005000000000000002,0,2024-06-29 11:39:39
0.011999999999999999,0.01,0.004333333333333334,0,2024-06-29 11:39:56
0.011999999999999999,0.01,0.0040000000000000036,0,2024-06-29 11:40:13
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:40:31
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:40:48
0.014,0.01,0.003333333333333336,0,2024-06-29 11:41:05
0.014,0.01,0.003333333333333336,0,2024-06-29 11:41:22
0.014,0.01,0.0040000000000000036,0,2024-06-29 11:41:39
0.014,0.01,0.004333333333333334,0,2024-06-29 11:41:56
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:42:13
0.011999999999999999,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:42:31
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:42:48
0.014,0.011999999999999997,0.005000000000000002,0,2024-06-29 11:43:05
0.014,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:43:22
0.014,0.013000000000000003,0.005000000000000002,0,2024-06-29 11:43:39
0.011999999999999999,0.013000000000000003,0.005333333333333335,0,2024-06-29 11:43:56
0.011999999999999999,0.011999999999999997,0.005000000000000002,0,2024-06-29 11:44:13
0.011999999999999999,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:44:31
0.011999999999999999,0.01,0.0040000000000000036,0,2024-06-29 11:44:48
0.011999999999999999,0.009000000000000001,0.003333333333333336,0,2024-06-29 11:45:05
0.011999999999999999,0.009000000000000001,0.0040000000000000036,0,2024-06-29 11:45:22
0.011999999999999999,0.01,0.004333333333333334,0,2024-06-29 11:45:39
0.014,0.01,0.004333333333333334,0,2024-06-29 11:45:56
0.014,0.01,0.0040000000000000036,0,2024-06-29 11:46:15
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:46:33
0.014,0.009000000000000001,0.003,0,2024-06-29 11:46:50
0.014,0.01,0.003333333333333336,0,2024-06-29 11:47:07
0.017999999999999995,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:47:24
0.014,0.015,0.005000000000000002,0,2024-06-29 11:47:41
0.011999999999999999,0.011999999999999997,0.004333333333333334,0,2024-06-29 11:47:58
0.007999999999999998,0.01,0.0040000000000000036,0,2024-06-29 11:48:15
0.011999999999999999,0.01,0.003333333333333336,0,2024-06-29 11:48:32
0.014,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:48:50
0.011999999999999999,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:49:07
0.011999999999999999,0.01,0.003333333333333336,0,2024-06-29 11:49:24
0.011999999999999999,0.011999999999999997,0.0040000000000000036,0,2024-06-29 11:49:41
0.011999999999999999,0.013000000000000003,0.004333333333333334,0,2024-06-29 11:49:58
